IssueType,ParentId,TaskId,TaskName,TaskContent,Status,DateCreatedText,DueDateText,StartDateText,Assignees,Priority,ListName,ProjectName,SpaceName,TimeEstimated,tags1,tags2,tags3,tags4,tags5,attachment1,attachment2,attachment3,comment1
story,,behcz,Add Flutter on-boarding guide to docs,"Creator checklist\\ I've added at least one use case\\ I've added a short description of what the feature should be\\ Use case(s)\\ As a developer with a Flutter project I want to add and configure Flutter projects easily so that I can have faster and more stable builds with the necessary tooling in place.\\ Description\\ We're adding official Flutter support to Bitrise and there needs to be proper documentation around it to help users onboard. This should be along the same lines of the rest of the platform on-boarding guides.\\ ",Closed,19/Nov/18 11:31 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,36000,enhancement,epic:_flutter_support,,,,,,,"25/Jan/19 2:38 PM;anna.banyik@bitrise.io;@Zoltán Bába One extra step has been added to the guide (""If you have an iOS project in your Flutter project, you will have to select an .ipa export method."") and the article is approved by Tomi. I released it to Devcenter.
"
task,,hv0z3,Testing section planning,"What should we do?\\ Restructure the Testing section on DevCenter and add more articles to it. \\ Why should we do it?\\ Testing is a huge part of CI and our documentation on it is insufficient. We are not providing enough information about the sort of testing frameworks we support or the types of integrations we have.\\ More details\\ ",Closed,11/Feb/19 10:58 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,7200,maintenance,,,,,,,
story,,87bbv,Onboarding Guide: Android,"Creating an app in Bitrise\\ Installing dependencies \\ Unit Tests\\ UI Tests\\ Code signing\\ Bitrise Deployment\\ Store Deployment\\ \\ ",Closed,21/Sep/18 4:55 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,28800,enhancement,,,,,,,
sub-task,pqvux,,Review by Zoli,null,Closed,26/Mar/19 3:43 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,900,,,,,,,,
story,,11g3qz,Expand Apple Developer Portal connection guide,"Use case(s)\\ While the article (https://devcenter.bitrise.io/getting-started/connecting-apple-dev-account/) we have on the topic is superb a lot of users are missing the fact that besides connecting their Apple Developer Portal account to Bitrise, they also have to select the account on the Team tab of the app for the app to be using it. \\ \\ Now while this is also included in the guide, and this behaviour makes sense if you think about it, developers apparently don't have a lot of time. \\ \\ Just this week I've had 3 instances of users both linking the guide to me, that contained this info and having no idea how to proceed or what's causing the error. This is one of the #1 support requests.\\ \\ My suggestion is rather simple - include screenshots too, of this process and highlight that this is a must. (Now that text reads ""You can authorize... "" while, you kinda have to do this) \\ How it should work for the user\\ I believe a few screenshots or even a highlight would draw the users attention more and could make it more clearer that this is a vital part of the process.\\ \\ I personally also explain to customers that this is actually the opposite of a limitation- this allows you to share all connected accounts of teammates across the app and they could use any one of them, instead of all apps on the same owner defaulting to the connected one of the owner.\\ Additional resources/research (optional)\\ N/A\\ ",Closed,19/Jun/19 12:53 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,team-tech-writing,,,,,,
story,,zzjy5,Export from a custom Script Step to Test Reports,"Use case(s)\\ User wants to use Test Reports with non-supported Steps (such as Flutter Test)\\ How it should work for the user\\ A guide should explain how to export your test results in the right format and to the right place so that the Deploy to Bitrise.io Step can use them. \\ Additional resources/research (optional)\\   \\ https://app.nuclino.com/Bitrise/Tooling/Test-reporting-AddOn-support-in-Steps-8f0eafe8-cc5e-4379-a282-4e977371ae1a\\ ",Closed,06/Jun/19 4:06 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,21600,devcenter,enhancement,,,,,,
story,,h537j,How to run Xcode tests,"Use case(s)\\ Xcode tests are widely used by our customers but they have no guides. \\ How it should work for the user\\ The user should be able to find the answers to the most frequently occurring questions regarding Xcode tests. \\ Additional resources/research (optional)\\ ",Closed,04/Feb/19 5:40 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,21600,enhancement,,,,,,,
sub-task,3c7q8,,"Update ""Use your own Docker image"" based on Gabor's comments","Content and formatting need big update\\ ",Closed,04/Dec/18 2:41 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,3jxng,API documentation: build triggering,"Use case(s)\\ There is no detailed instruction on how to use the API for given operations, such as triggering builds. \\ How it should work for the user\\ The user should understand the details of using all endpoints related to triggering builds. They should be able to quickly and comfortably navigate between the endpoint reference documentation and the DevCenter's API documentation. \\ Additional resources/research (optional)\\ api-docs.bitrise.io\\ ",Closed,26/Apr/18 1:30 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,36000,api,enhancement,,,,,,
sub-task,rdvm7,,Review,null,Closed,09/Apr/19 1:23 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,9a618,Write guide for SAML-based SSO setup,"This is required by enterprise companies, who generally use Okta, OneLogin, etc. for federated authentication across their org. More info about SAML: https://en.wikipedia.org/wiki/Security_Assertion_Markup_Language\\ \\ User journey\\ This feature would only be available for Org level users (TBD on the exact price point) and would have a similar setup experience as we have for the self-hosted git accounts:\\ User creates an org\\ Clicks on add SSO\\ User receives required token/cert to connect SSO\\ Creates a new app in their SSO provider (using the provided token/cert)\\ SSO provider creates 3 additional values\\ User adds these values to Bitrise\\ \\ Resources:\\ https://docs.buddybuild.com/quickstart/connect/sso/\\ https://docs.buddybuild.com/quickstart/connect/sso/okta.html\\ \\ Additional notes\\ Once an org owner has added the SSO connection, all members have to be signed out and only allowed to signed back in AND access given org using this SSO.\\ Although there's no official feature request for this on Discuss, several companies requested this during sales calls, however, none stated that it was a blocker for adopting Bitrise\\ ",Closed,11/Oct/18 4:32 PM,"11/30/2018, 4:00:00 AM GMT+1",,,1,Technical Writing,Technical Writing,Completed Archive,54000,enhancement,epic:_saml_sso,feature_request,,,18/Jul/19 4:37 PM;Admin;https://attachments.clickup.com/d7068544-2136-4166-8728-a011c38b1d37/image.png,,,"11/Dec/18 10:45 AM;anna.banyik@bitrise.io;Moving this card back to Ready to Sprint since development is on hold at the moment. 
","01/Dec/18 11:02 AM;anna.banyik@bitrise.io;https://www.okta.com/integrate/documentation/saml/
","27/Nov/18 12:27 PM;anna.banyik@bitrise.io;Useful stuff 2 - IdP logic:                                                                                                                                 1The user first accesses the application and is prompted to log in.
2 The login button redirects the user over to the IdP using an address that contains custom parameters in the query string.
3 The IdP prompts the user to log in (or reuses an existing session if one exists) and sends the user back to the application via a second redirect.
4 The second redirect contains a code that the application extracts and exchanges for a token.
5 Using the API token, the application retrieves user information from the IdP.
6 At this point, the user is logged in to the application and can continue using it.
","27/Nov/18 12:26 PM;anna.banyik@bitrise.io;Useful stuff from Peti: image.png

","13/Nov/18 1:56 PM;anna.banyik@bitrise.io;Observing this card 9a5zh for investigation results
","05/Nov/18 9:35 AM;anna.banyik@bitrise.io;Waiting for Website as their card is in Estimation. Keeping an eye on their progress.
","11/Oct/18 4:32 PM;viktor.benei@bitrise.io;https://docs.buddybuild.com/quickstart/connect/sso/okta.html seems to provide a good visual overview of what steps are required when configuring SAML SSO on an Org level (in the example using Okta)
"
story,,nx90e,SAML SSO restriction/Elite,"Use case(s)\\ SAML SSO is a feature needed for bigger teams inside larger enterprises so it makes sense to tie it to our current biggest plan. Having it only available there can drive upsell to Elite which then leads to higher retention since they can use the best of Bitrise. \\ We should mention this restriction in our SAML SSO guide. At the moment, the only restriction is you have to be an owner to add saml and mess with it.\\ How it should work for the user\\ Describe accessibility of SAML SSO in our Devcenter.\\ \\ Only allow Org Elite users to access the Single Sign On menu inside the org settings.\\ Show the menu item to Org Standard users as well, but display message, that this is an Elite-only feature and prompt them to upgrade to Elite\\ Add SAML Single Sign On support to the feature list of Elite on the pricing page\\ \\ How it should work for the user\\ Additional resources/research (optional)\\   \\ ",Closed,19/Mar/19 12:32 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,14400,enhancement,epic:_saml_sso,,,,,,
sub-task,ezg43,,Review,null,Closed,11/Jan/19 3:49 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,t5q1e,Investigate how to add Bitrise to Okta as a saml app,"What should we do?\\ Check saml setup steps with Okta\\ Why should we do it?\\ To write a guide which our Elite orgs can use\\ More details\\ https://docs.buddybuild.com/quickstart/connect/sso/okta.html\\ audience uri has to be Bitrise\\ needs a user or group assigned\\ url to be copied to bitrise \\ email > sign in with sso (authorize), sign out >sign in\\ \\ ",Closed,15/Apr/19 2:53 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,18000,epic:_saml_sso,maintenance,,,,,,
story,,ber5r,Research/Extend Getting started with React Native apps with testing possibilities,"Based on Tooling's investigation:   and here https://discuss.bitrise.io/t/react-native-testing/6855 update Getting started with React Native apps (testing part). Puspok LAci can help with more info if needed.\\ ",Closed,19/Nov/18 3:44 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,platform:_react_native,,,,,,,"20/Nov/18 3:57 PM;anna.banyik@bitrise.io;As per Tooling's result, at the moment we support unit tests with Jest if users use our Run npm command step. Appium and detox type testing is not yet supported by Bitrise as we don't have the necessary steps. Current Devcenter has been updated to highlight Jest is for unit testing. Closing this card since we cannot mention more steps at the moment.
"
sub-task,j5pxv,,"Let Infra know when it's available, so they can change the link to the new guide.",null,Closed,13/Feb/19 6:07 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,9pyct,"Enhanced account security: strong password, reCAPTCHA, lockout","Based on this: https://blog.bitrise.io/our-account-security-got-even-stronger?utm_source=newsletter&utm_medium=email&utm_campaign=18w45\\ \\ This needs rewriting\\ https://devcenter.bitrise.io/getting-started/signing-up/signing-up-with-email/\\ ",Closed,12/Nov/18 9:55 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,10800,enhancement,security,,,,,,
story,,r9g4h,Clear up Should I commit my dependencies into my repository?,"Use case(s)\\ This article 's content could be divided up to smaller sections with titles instead of the current bullet list. It would help highlighting the benefits more.\\ How it should work for the user\\ I'm able to see at first glance what the benefits are of committing my dependencies into my repository.\\ ",Closed,08/Apr/19 12:32 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,14400,devcenter,enhancement,,,,,,
story,,bpvcw,Add a SignAPK step example config to Android code signing using Bitrise Sign APK step,"User suggested we could include an example Sign APK step config in our docs: https://devcenter.bitrise.io/code-signing/android-code-signing/android-code-signing-using-bitrise-sign-apk-step/\\ ",Closed,26/Nov/18 1:12 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,platform:_android,,,,,,,"06/Dec/18 2:17 PM;anna.banyik@bitrise.io;Tooling review is on ready to sprint status at the moment.
","05/Dec/18 4:39 PM;anna.banyik@bitrise.io;On review with Tooling.
"
sub-task,3nnn4,,user requested: ionic focused doc that references how to set up the cordova build config step along with other iOS signing requirements,"https://discuss.bitrise.io/t/ionic-ios-automatic-code-signing-error-provisioning-profile-is-xcode-managed-signing-settings-require-a-manually-managed-profile/5139/3?u=viktorbenei\\ ",Closed,26/May/18 8:10 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,notify:user,,,,,,,
sub-task,j22m6,,Signoff,null,Closed,13/Feb/19 10:35 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,m0ubm,iOS code signing: add note about Development cert/profs,"Use case(s)\\ Users seem to be unaware that at least a Development certificate and Prov Profile MUST be uploaded to Bitrise. It is required in all circumstances, no matter what. \\ How it should work for the user\\ The user should be warned in as many relevant guides as possible that this is important. \\ Additional resources/research (optional)\\ ",Closed,01/Mar/19 2:45 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,helps_support,,,,,,
story,,3nnnf,"Docs: update this troubleshooting guide to NOT be GitHub specific, it's the same for Bitbucket and GitLab too http://devcenter.bitrise.io/faq/github-pull-request-status-troubleshooting/",http://devcenter.bitrise.io/faq/github-pull-request-status-troubleshooting/,Closed,05/Jan/18 12:59 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,,enhancement,,,,,,,
